dialerLeadId,Final_Output,Sales_Probability,Predictive_Sales_Probability,No_Sales_Probability
2654754,0,0.130901486,6.189841389,93.67925713
2604635,2,63.30583114,14.89244515,21.80172371
3293673,0,0.207703624,23.09449213,76.69780424
2931484,2,95.32525059,1.242535808,3.432213602
3148449,0,0.297260031,24.00914482,75.69359515
2342932,0,0.231702791,26.52113394,73.24716326
3150181,0,15.1228332,2.17556139,82.70160541
2320948,0,0.157664025,6.390541373,93.4517946
2906448,0,0.267021953,28.29953247,71.43344558
3187500,0,0.198070478,25.35547792,74.4464516
3057614,0,0.134262113,20.94357665,78.92216123
3103947,0,0.224038535,22.65811337,77.11784809
2838366,0,0.298418213,21.30496011,78.39662168
2930634,0,0.133042406,20.34946308,79.51749451
2355210,0,0.319353744,19.01572569,80.66492057
3304137,0,0.011836232,18.12406536,81.86409841
2921007,0,0.195969451,22.90426644,76.89976411
3037764,1,0.008614991,98.02222366,1.969161345
2837684,0,0.264441326,24.43229314,75.30326553
2672807,1,0.002304098,98.29585296,1.701842946
2764752,0,0.362757758,20.17013412,79.46710812
3302646,0,0.261705741,17.62932721,82.10896704
3143235,1,0.004777897,97.92480892,2.07041318
1.80017E+12,1,0.002210497,99.90559069,0.092198811
3343777,1,0.019930495,99.77816606,0.201903443
2759708,1,0.003765257,98.01836207,1.977872671
2500730,2,95.42434117,1.307806157,3.267852669
2689857,0,0.048196865,5.064027402,94.88777573
3302823,0,0.013693717,16.19981833,83.78648796
3024173,0,0.219764778,18.57098808,81.20924714
3070562,1,0.017616836,92.45911155,7.52327161
2647278,0,0.219043634,15.68878096,84.09217541
3152501,1,0.002653651,98.29537013,1.701976214
3288599,0,0.230305275,21.86721409,77.90248063
2561866,1,0.03358385,66.2232332,33.74318295
2349223,0,0.13190758,15.15110623,84.71698619
2356950,0,0.084826104,13.96741853,85.94775537
3035362,1,0.011324874,97.541783,2.446892129
3105597,1,0.008711624,77.79710784,22.19418054
2334221,0,0.358720416,20.28179542,79.35948417
3319167,0,0.024593434,24.38133987,75.59406669
2568369,1,0.015955814,94.04770357,5.936340614
2608450,0,0.029663063,21.61110351,78.35923343
2916170,2,73.80554781,3.710674277,22.48377791
3076828,1,0.020588251,89.08991103,10.88950072
3236218,0,0.225781709,28.14434668,71.62987161
2642539,1,0.024209265,86.54732779,13.42846294
3148910,0,0.221742846,17.4861742,82.29208296
2366074,1,0.003568772,97.53745627,2.458974956
3122510,0,0.021089195,20.27718342,79.70172739
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2350065,1,0.002784993,97.55506436,2.442150643
2597252,1,0.018703512,93.99669869,5.984597794
3061298,1,0.014599418,86.05774476,13.92765582
3192921,1,2.687766537,73.65644048,23.65579299
3184621,2,95.32525059,1.242535808,3.432213602
2941655,0,0.022367101,17.20706633,82.77056656
3E+12,1,0.002287993,96.94658967,3.051122342
2539293,0,0.312071791,25.32195643,74.36597178
2329913,1,0.107527893,89.06398542,10.82848669
2325924,1,0.03744349,81.43819703,18.52435948
3120125,0,0.358871271,9.494410968,90.14671776
2334454,1,0.015797913,95.64935807,4.334844016
3038952,1,0.007321994,83.18922581,16.80345219
2E+12,1,0.002999548,99.86715709,0.129843363
2922686,0,0.132995735,16.53970687,83.3272974
3076725,0,0.119784843,5.911996835,93.96821832
3213562,0,0.22754423,26.99027911,72.78217666
2317125,0,0.569004561,12.32774959,87.10324585
2344253,1,0.002427424,97.77857449,2.218998091
2506392,2,76.79302774,5.538296061,17.6686762
2369232,0,0.229736223,10.91565857,88.85460521
3002534,1,0.033582792,88.96445354,11.00196367
2339743,1,0.002991098,98.04910159,1.947907313
3092790,1,0.015846137,90.38651923,9.597634636
3248949,0,0.371073425,19.68735407,79.9415725
2764179,0,0.28839167,32.14719008,67.56441825
2934187,1,0.016066629,93.39966587,6.584267503
3217844,0,0.013225483,19.21053583,80.77623868
2975972,2,90.45218643,2.98701908,6.56079449
3304243,0,0.513222616,20.63714916,78.84962822
3350071,0,0.261979478,21.06510684,78.67291368
2622047,1,0.008422116,98.28794268,1.703635206
2325421,0,1.777618038,23.33110562,74.89127634
3379791,0,0.300453245,31.04740288,68.65214387
2651073,0,1.030677668,36.91432819,62.05499415
2339934,1,0.002789651,98.00281253,1.994397814
3106369,1,0.2646226,79.64981582,20.08556158
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2939254,1,0.002668047,97.05282023,2.944511726
2551975,0,0.231007043,27.6465732,72.12241976
3224012,0,0.140236662,13.68018013,86.1795832
2573839,0,0.413464577,14.0518515,85.53468392
1.80017E+12,1,0.002437971,99.89801555,0.099546475
2629554,0,0.296645166,22.48596703,77.2173878
3263153,0,0.173957997,21.42399121,78.4020508
2684679,0,0.368616041,18.11319304,81.51819092
2E+12,1,0.002999517,99.86680994,0.130190539
2E+12,1,0.002210919,99.91189056,0.085898521
2668293,1,0.014048699,96.12561744,3.86033386
2633666,1,0.805418192,78.25713994,20.93744187
2344217,1,0.00350425,97.82330088,2.173194874
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2518606,0,0.26509484,16.83476263,82.90014253
3321797,0,0.420889696,19.00535197,80.57375833
2332448,1,0.109793135,89.02916032,10.86104654
3143012,1,0.003173207,96.98708536,3.00974143
3068910,0,0.022367101,17.20706633,82.77056656
2630321,0,0.28336113,30.76460565,68.95203322
2544862,0,0.40317012,20.58478178,79.0120481
2567809,0,0.467655857,16.38367254,83.1486716
2855994,0,0.307735631,20.87652819,78.81573618
3273345,1,0.003143436,98.25783889,1.73901767
3018579,0,0.132808307,20.31351029,79.55368141
3069576,0,0.130579112,6.098364882,93.77105601
2319470,1,0.003364023,97.86226982,2.13436616
2619707,0,0.104982104,13.82475499,86.0702629
2634049,2,91.29001858,2.070673026,6.639308391
2838370,0,0.213928604,14.13285676,85.65321464
2671665,0,0.131121456,6.410918258,93.45796029
3014688,1,0.003514145,98.05039217,1.946093682
3203711,0,0.231207151,26.62263057,73.14616228
2360159,1,0.034681089,60.19833957,39.76697934
1.80017E+12,1,0.002210497,99.90559069,0.092198811
3365060,1,0.031591918,95.01911146,4.949296622
2665823,1,0.011699485,95.7928375,4.195463014
2629350,0,0.219764778,18.49866173,81.28157349
3123612,0,0.231207151,26.58651798,73.18227487
2539248,0,0.229224,17.33165968,82.43911632
2936321,1,0.003232876,98.19552581,1.80124131
2575495,0,0.785834306,8.855448802,90.35871689
2518211,0,0.097236768,29.08104362,70.82171961
3308037,2,90.74947335,1.736339072,7.514187577
2367584,0,0.140568654,5.416976325,94.44245502
3113593,0,0.230002681,15.88432739,83.88566993
2913170,0,0.29107644,27.832476,71.87644756
2839894,0,0.035041009,3.541569042,96.42338995
3279300,2,83.12274968,3.397974067,13.47927625
2536770,0,0.027151823,36.89043147,63.08241671
2901863,0,0.038379136,4.184995404,95.77662546
2691200,0,0.219764778,18.29883764,81.48139759
2343203,1,0.003400042,97.94303872,2.053561233
3211840,1,0.004483533,98.32553349,1.669982975
3081681,1,0.015872165,92.33969676,7.644431072
2534924,1,0.01338653,88.27306493,11.71354854
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2550035,0,0.146216157,26.12727024,73.7265136
2911783,0,0.14505886,25.34077542,74.51416572
2547168,0,0.220411442,14.71029199,85.06929657
2592686,0,0.016545069,43.07941721,56.90403772
2343371,0,0.307735631,21.09968079,78.59258357
2944733,1,0.008760588,98.23215626,1.759083148
2979029,0,0.214838045,24.41231458,75.37284737
3204535,0,0.298371839,22.27589438,77.42573378
2361852,1,0.003463281,97.96547758,2.031059137
2328383,1,0.003455443,97.97746149,2.019083066
2580418,1,0.018192485,91.57608652,8.405720999
3044921,1,0.00536563,86.94837575,13.04625862
3059592,0,0.132995735,16.53970687,83.3272974
2502479,0,0.467327268,22.17167552,77.36099722
2633309,0,0.049533628,4.802471963,95.14799441
2971825,1,0.40426057,97.56573014,2.030009288
2577035,0,0.343467805,24.16690799,75.48962421
2700136,0,0.229170002,32.37039842,67.40043158
3302622,0,0.267129369,28.69589366,71.03697697
2929848,0,0.024009099,22.95962901,77.01636189
3236214,0,0.140410951,14.72299041,85.13659864
3205753,0,0.024775236,26.2213892,73.75383556
2951677,0,0.220336412,12.97603969,86.8036239
2671590,1,0.00338335,97.5136026,2.483014051
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3325753,0,0.377061291,13.25323768,86.36970103
2502595,1,0.016404446,93.75062377,6.23297178
2313193,1,0.003151953,97.75800459,2.238843455
2964443,0,0.022367101,17.20706633,82.77056656
3263650,0,0.025259365,34.92112938,65.05361126
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2646257,1,0.015846137,90.50954881,9.474605056
2632339,0,0.035433293,3.720563638,96.24400307
2607937,0,0.236113099,31.4293365,68.3345504
2642777,0,0.132164347,7.379403408,92.48843225
2944348,1,0.023507268,89.08431772,10.89217502
3011699,0,0.246811357,23.90500731,75.84818134
2761287,0,0.049533628,4.811043392,95.13942298
3087177,1,0.012708164,95.15490748,4.832384357
3276667,0,0.022367101,17.20706633,82.77056656
2516822,0,0.168400626,18.51035048,81.32124889
2567204,0,0.113030947,15.97375876,83.9132103
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3068287,1,0.014161776,83.3023012,16.68353703
2934625,0,0.297361236,25.95011673,73.75252203
2319838,1,0.002890831,98.10697031,1.890138861
2345608,0,39.77234442,3.675777905,56.55187767
2325610,0,0.023964764,22.8547974,77.12123784
2594396,0,0.834071152,36.16753216,62.99839669
2643521,1,0.017665264,89.33759314,10.64474159
2670680,1,0.031736742,53.75141954,46.21684371
3374658,1,0.004230234,97.90735253,2.088417236
3137722,0,0.067444596,22.3549028,77.5776526
2638182,0,0.231207151,26.62099542,73.14779743
3105388,1,0.008542796,78.81771954,21.17373766
2635896,1,0.023292311,89.11500796,10.86169973
3268581,0,0.430246781,19.70942374,79.86032948
2510487,0,0.341837178,23.79209447,75.86606835
2568067,0,0.304984521,8.053219513,91.64179597
3049006,1,0.043544258,78.92244624,21.0340095
3087347,1,0.011895913,95.79004244,4.198061651
3122859,1,0.011838369,96.48634858,3.50181305
3114321,2,78.17229199,2.984270539,18.84343747
3094586,1,0.178026147,80.64586386,19.17610999
1.80017E+12,1,0.002437971,99.89801555,0.099546475
2986579,0,0.231077824,26.50856846,73.26035372
2923409,1,0.093576897,91.34144396,8.564979145
2338253,0,0.155542211,5.860258561,93.98419923
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2516141,1,0.003393417,98.15069931,1.845907273
2966495,1,0.013123557,86.45346515,13.53341129
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2356349,0,0.455249753,33.99955526,65.54519499
3332761,1,0.002661393,98.34421361,1.653124998
2607596,0,0.163769039,15.74772999,84.08850097
3281745,0,0.022037905,16.22376511,83.75419699
3222762,0,0.219173294,15.80582328,83.97500343
2339024,1,0.001665065,99.66028907,0.338045867
2611164,0,0.219764778,18.52131841,81.25891681
2333580,0,0.152114144,7.343445751,92.5044401
2521247,0,0.214159522,27.10547526,72.68036522
2580135,1,0.014456395,90.36317674,9.622366868
2572745,1,0.11447059,82.67977656,17.20575285
2523971,0,0.259357239,20.85226036,78.8883824
3010024,0,0.163777196,13.4355421,86.40068071
3144871,0,0.457317624,23.44064143,76.10204094
2607559,0,0.325632894,24.94310348,74.73126362
2674428,1,0.00424448,98.11287319,1.882882328
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2640708,2,88.74939783,1.787561451,9.463040717
2E+12,1,0.003032245,99.86186976,0.135097992
2569558,0,0.111170364,27.43256576,72.45626388
3148534,0,0.21820783,17.25247068,82.52932149
2758875,0,0.474909769,25.29309088,74.23199936
3247697,0,0.035390308,3.635481062,96.32912863
2584912,1,0.007524683,87.81949197,12.17298335
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3385570,0,2.996761776,13.02046131,83.98277692
3100564,1,0.013355718,90.0548297,9.931814579
3250089,1,0.033130681,98.50937012,1.457499198
2509073,1,0.093714523,89.2649979,10.64128758
3136136,0,0.448361446,32.533098,67.01854056
3251955,0,0.015837919,27.47511236,72.50904972
2339763,1,0.009429344,98.01393463,1.976636028
3197796,0,0.366223936,22.67072778,76.96304828
2359642,0,0.259753104,19.47551533,80.26473157
3104012,0,0.268669432,22.65638998,77.07494059
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2760208,0,0.035312219,3.589284673,96.37540311
3052821,1,0.005465271,84.15092759,15.84360714
3330750,2,90.67078725,2.100468182,7.228744572
2542772,2,86.59664457,1.598726449,11.80462898
2517738,0,0.033447305,47.22674032,52.73981238
2619223,0,0.37579802,11.80195253,87.82224945
2343018,1,0.01305516,90.61220826,9.37473658
2577297,1,0.003529226,97.6528027,2.343668077
2763528,0,0.227421465,18.0769029,81.69567564
3426133,0,0.309513838,18.14763931,81.54284685
3065106,1,0.015497095,83.55989468,16.42460822
3083472,2,90.99244799,1.356871392,7.65068062
3142056,1,0.001669215,97.33808259,2.6602482
2926545,1,0.014360214,94.7456295,5.240010284
2643324,1,0.015837935,79.1698199,20.81434217
3385184,0,0.134610196,23.23188286,76.63350695
2560616,1,0.013654712,90.84753565,9.138809634
3358905,0,0.219180413,15.77295371,84.00786587
2587137,0,0.266283589,20.72065049,79.01306592
2583910,1,0.014454432,94.74539116,5.240154403
3086557,1,0.013068722,96.35123575,3.635695524
2E+12,1,0.002210497,99.90559069,0.092198811
2840717,0,0.035312219,3.589284673,96.37540311
3415347,0,0.018940415,24.86208701,75.11897257
3069996,1,0.015530339,92.81923687,7.165232789
3310438,1,0.003341334,98.12121351,1.87544516
2512260,0,0.299082493,27.95564866,71.74526885
2648684,1,0.030736453,61.42507805,38.5441855
3285954,0,0.131555301,6.601886836,93.26655786
2512681,0,0.231077824,26.50856846,73.26035372
3208549,1,0.019902171,84.76701602,15.21308181
2960470,1,0.003377188,98.06349403,1.933128782
2666727,1,0.014077117,96.25779747,3.728125415
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2759246,0,25.13205505,24.45668118,50.41126377
3347519,0,0.024448598,26.04789039,73.92766102
2332407,1,0.004420605,91.96074384,8.034835555
2562187,0,0.134918196,22.28485169,77.58023011
2517721,1,0.003844769,97.17796759,2.818187642
3014637,1,0.003639312,99.06773315,0.928627542
3425455,1,0.117710887,93.26658247,6.615706641
2690705,1,0.021777898,96.18642753,3.791794569
3234039,0,0.490651904,25.47486891,74.03447918
3042319,1,0.007216554,83.63031351,16.36246994
2602494,1,0.01550311,93.78671359,6.197783303
3243435,1,0.003479781,97.90117403,2.095346187
3411686,0,0.082918917,32.6895417,67.22753939
2358936,0,0.155542211,5.979505953,93.86495184
2855548,1,0.003228923,98.24657747,1.750193606
2534730,1,0.011477533,95.84625557,4.142266898
3250400,0,0.091214755,23.67386269,76.23492255
2564682,2,57.1061496,6.573173236,36.32067716
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2688816,0,0.165973327,13.73451237,86.0995143
3317431,0,0.261353067,17.14970786,82.58893907
2E+12,1,0.002999517,99.86680994,0.130190539
3095989,0,0.049180035,4.66622257,95.28459739
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2919220,1,0.019720683,90.57413101,9.406148308
2974530,0,0.589907539,17.32298944,82.08710302
2679043,1,0.001094853,99.79890028,0.200004867
2334504,0,0.043990576,42.11123346,57.84477597
2369688,0,0.200831393,18.61952035,81.17964826
3003774,0,0.131214076,5.873006094,93.99577983
3207415,1,0.013129726,85.27245131,14.71441897
2921394,1,0.015309464,93.69354924,6.291141292
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2353771,0,0.155541495,5.848020629,93.99643788
2559363,0,0.193857985,15.18116219,84.62497982
2909141,0,0.117218358,5.375855281,94.50692636
2976121,1,0.003747432,97.83432591,2.161926657
3185570,0,0.257549063,26.12073841,73.62171253
2594916,1,0.017410201,93.03054822,6.952041577
2953452,0,0.159166137,12.68406333,87.15677053
2553992,1,0.021361287,69.154397,30.82424171
2635426,0,0.146568175,25.90625951,73.94717232
3080030,1,0.015284867,91.56284548,8.421869652
2662479,1,0.004298918,97.35977302,2.63592806
3346724,0,0.140494951,15.59483438,84.26467067
2841891,0,0.472957658,19.71159044,79.8154519
3052135,0,0.035995616,35.13706714,64.82693725
2506608,0,0.263877396,26.92454176,72.81158084
2614641,1,0.017933278,93.02125282,6.960813903
3098783,1,0.011548383,89.94134315,10.04710846
2655893,0,0.143137283,20.36565205,79.49121067
3077877,0,0.224605795,21.34331559,78.43207861
3081478,0,0.131839432,6.160782884,93.70737768
3094161,1,0.022427438,79.8271304,20.15044216
2675663,0,0.048871785,3.957323874,95.99380434
3275705,1,0.004125997,98.02939303,1.966480972
2842505,0,0.221250642,16.05330568,83.72544368
2910319,1,0.011781854,95.03053128,4.957686866
3236591,1,0.003530349,97.52609673,2.470372923
3314230,1,0.019930495,99.77816606,0.201903443
2668778,0,0.020675676,20.28942106,79.68990327
2507029,0,0.198818598,14.38829764,85.41288376
2761046,2,93.54075839,1.7526119,4.706629707
2796609,0,0.022367101,17.20706633,82.77056656
2327392,0,0.518172974,24.64321453,74.8386125
2312864,0,0.112314856,19.67374764,80.21393751
3002196,0,0.311565623,23.06503016,76.62340422
2554819,1,0.020118433,89.95695747,10.0229241
2641498,2,56.75998758,12.7816953,30.45831712
3361711,0,0.024448598,27.25385749,72.72169391
3028121,1,0.027505498,81.40254752,18.56994698
2536798,2,91.85106319,1.627219849,6.521716957
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2632640,1,0.00276509,98.42691369,1.570321222
1.80017E+12,1,0.002210497,99.90559069,0.092198811
3332976,1,0.115362668,80.32887908,19.55575825
3067446,0,0.305812053,16.98607347,82.70811447
3003320,2,72.07232455,3.235321793,24.69235366
2987702,1,0.028018298,75.26183397,24.71014773
3071390,0,0.149485955,21.8425705,78.00794354
2343188,0,0.229351395,30.84892544,68.92172317
2539663,0,0.025192232,35.07861085,64.89619692
2975983,1,0.007038581,75.88319629,24.10976513
2332570,1,0.003348618,98.04855963,1.948091753
2344551,1,0.001665065,99.66028907,0.338045867
2E+12,1,0.002999517,99.86680994,0.130190539
2518327,1,0.002921853,97.84070384,2.156374306
2515722,1,0.011212535,96.06997493,3.91881254
2358019,1,0.274476372,78.90110727,20.82441636
2926175,1,0.011895913,96.01933673,3.968767356
3028685,1,0.163272065,74.76628314,25.0704448
2562101,0,0.155542211,6.004462149,93.83999564
2498118,1,0.011671566,95.72699377,4.261334664
2516895,0,0.22777793,17.13296208,82.63925999
2538776,0,0.379260309,9.077530056,90.54320964
2700011,0,0.035051127,3.511468451,96.45348042
